signal_timestamp,order_timestamp,fill_timestamp,signal_date,execution_date,year,month,expiry_date,exit_date,exit_reason,dte_sessions,vix,signal_spot,exec_spot,type,long_strike,short_strike,wing_width,strike_offset,long_raw_price,short_raw_price,long_fill_price,short_fill_price,debit_pts,lot_size,capital_required_inr,settlement_price,exit_spread_val,gross_payoff_inr,statutory_costs_inr,net_pnl_inr,is_win,cum_net_pnl,candidate_id,candidate_name,in_primary_5y,strategy_source
2022-05-06 15:30:00,2022-05-09 09:15:00,2022-05-09 09:15:00,2022-05-06,2022-05-09,2022,2022-05,2022-05-12,2022-05-12,EXPIRY_SETTLEMENT,3,20.29,16411.25,16227.7,BEAR_PUT,16200.0,16050.0,150.0,50.0,131.1,91.05,131.2,90.95,40.25,50,2012.5,15808.0,150.0,5487.5,100.05,5387.45,1,-7782.819999999999,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2022-06-10 15:30:00,2022-06-13 09:15:00,2022-06-13 09:15:00,2022-06-10,2022-06-13,2022,2022-06,2022-06-16,2022-06-16,EXPIRY_SETTLEMENT,3,19.14,16201.8,15877.55,BEAR_PUT,15850.0,15700.0,150.0,50.0,72.6,60.0,72.7,59.9,12.8,50,640.0,15360.6,150.0,6860.0,108.19,6751.81,1,-1031.0099999999984,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2022-07-06 15:30:00,2022-07-07 09:15:00,2022-07-07 09:15:00,2022-07-06,2022-07-07,2022,2022-07,2022-07-14,2022-07-14,EXPIRY_SETTLEMENT,5,20.79,15989.8,16113.75,BULL_CALL,16150.0,16300.0,150.0,50.0,150.45,80.05,150.55,79.95,70.6,50,3530.0,15938.65,0.0,-3530.0,56.74,-3586.74,0,-4617.749999999998,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2022-07-28 15:30:00,2022-07-29 09:15:00,2022-07-29 09:15:00,2022-07-28,2022-07-29,2022,2022-07,2022-08-04,2022-08-04,EXPIRY_SETTLEMENT,4,18.13,16929.6,17079.5,BULL_CALL,17150.0,17300.0,150.0,50.0,75.05,53.85,75.15,53.75,21.4,50,1070.0,17382.0,150.0,6430.0,76.58,6353.42,1,1735.670000000002,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2022-08-29 15:30:00,2022-08-30 09:15:00,2022-08-30 09:15:00,2022-08-29,2022-08-30,2022,2022-08,2022-09-01,2022-09-01,EXPIRY_SETTLEMENT,1,18.22,17312.9,17414.95,BEAR_PUT,17350.0,17200.0,150.0,50.0,80.0,50.0,80.1,49.9,30.2,50,1510.0,17542.8,0.0,-1510.0,52.72,-1562.72,0,172.95000000000186,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2022-09-23 15:30:00,2022-09-26 09:15:00,2022-09-26 09:15:00,2022-09-23,2022-09-26,2022,2022-09,2022-09-29,2022-09-29,EXPIRY_SETTLEMENT,3,18.82,17327.35,17156.3,BEAR_PUT,17100.0,16950.0,150.0,50.0,145.05,60.35,145.15,60.25,84.9,50,4245.0,16818.1,150.0,3255.0,85.22,3169.78,1,3342.7300000000023,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2022-10-18 15:30:00,2022-10-19 09:15:00,2022-10-19 09:15:00,2022-10-18,2022-10-19,2022,2022-10,2022-10-20,2022-10-20,EXPIRY_SETTLEMENT,1,18.42,17486.95,17568.15,BULL_CALL,17600.0,17750.0,150.0,50.0,62.65,11.65,62.75,11.55,51.2,50,2560.0,17563.95,0.0,-2560.0,49.85,-2609.85,0,732.8800000000024,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2022-11-11 15:30:00,2022-11-14 09:15:00,2022-11-14 09:15:00,2022-11-11,2022-11-14,2022,2022-11,2022-11-17,2022-11-17,EXPIRY_SETTLEMENT,3,15.57,18349.7,18376.4,BULL_CALL,18450.0,18600.0,150.0,50.0,78.5,27.85,78.6,27.75,50.85,50,2542.5,18343.9,0.0,-2542.5,51.33,-2593.83,0,-1860.9499999999975,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2022-12-15 15:30:00,2022-12-16 09:15:00,2022-12-16 09:15:00,2022-12-15,2022-12-16,2022,2022-12,2022-12-22,2022-12-22,EXPIRY_SETTLEMENT,4,12.89,18414.9,18319.1,BEAR_PUT,18250.0,18100.0,150.0,50.0,76.0,44.65,76.1,44.55,31.55,50,1577.5,18127.35,122.65,4555.0,63.56,4491.44,1,2630.490000000002,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-01-27 15:30:00,2023-01-30 09:15:00,2023-01-30 09:15:00,2023-01-27,2023-01-30,2023,2023-01,2023-02-02,2023-02-02,EXPIRY_SETTLEMENT,3,14.66,17604.35,17541.95,BEAR_PUT,17500.0,17350.0,150.0,50.0,143.35,140.0,143.45,139.9,3.55,50,177.5,17610.4,0.0,-177.5,60.16,-237.66,0,2392.830000000002,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-02-22 15:30:00,2023-02-23 09:15:00,2023-02-23 09:15:00,2023-02-22,2023-02-23,2023,2023-02,2023-03-02,2023-03-02,EXPIRY_SETTLEMENT,5,14.01,17554.3,17574.65,BEAR_PUT,17500.0,17350.0,150.0,50.0,101.2,49.0,101.3,48.9,52.4,50,2620.0,17321.9,150.0,4880.0,70.55,4809.45,1,7202.2800000000025,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-03-13 15:30:00,2023-03-14 09:15:00,2023-03-14 09:15:00,2023-03-13,2023-03-14,2023,2023-03,2023-03-16,2023-03-16,EXPIRY_SETTLEMENT,2,13.41,17154.3,17160.55,BEAR_PUT,17100.0,16950.0,150.0,50.0,88.85,40.0,88.95,39.9,49.05,50,2452.5,16985.6,114.4,3267.5,62.92,3204.58,1,10406.860000000002,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-03-31 15:30:00,2023-04-03 09:15:00,2023-04-03 09:15:00,2023-03-31,2023-04-03,2023,2023-04,2023-04-06,2023-04-06,EXPIRY_SETTLEMENT,2,13.63,17359.75,17427.95,BULL_CALL,17500.0,17650.0,150.0,50.0,42.0,10.65,42.1,10.55,31.55,50,1577.5,17599.15,99.15,3380.0,58.28,3321.72,1,13728.580000000002,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-04-27 15:30:00,2023-04-28 09:15:00,2023-04-28 09:15:00,2023-04-27,2023-04-28,2023,2023-04,2023-05-04,2023-05-04,EXPIRY_SETTLEMENT,3,11.65,17915.05,17950.4,BULL_CALL,18000.0,18150.0,150.0,50.0,60.05,19.95,60.15,19.85,40.3,50,2015.0,18255.8,150.0,5485.0,76.95,5408.05,1,19136.63,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-05-04 15:30:00,2023-05-05 09:15:00,2023-05-05 09:15:00,2023-05-04,2023-05-05,2023,2023-05,2023-05-11,2023-05-11,EXPIRY_SETTLEMENT,4,11.84,18255.8,18117.3,BULL_CALL,18150.0,18300.0,150.0,50.0,94.15,40.05,94.25,39.95,54.3,50,2715.0,18297.0,147.0,4635.0,66.09,4568.91,1,23705.54,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-05-15 15:30:00,2023-05-16 09:15:00,2023-05-16 09:15:00,2023-05-15,2023-05-16,2023,2023-05,2023-05-18,2023-05-18,EXPIRY_SETTLEMENT,2,12.85,18398.85,18432.35,BULL_CALL,18500.0,18650.0,150.0,50.0,33.0,5.05,33.1,4.95,28.15,50,1407.5,18129.95,0.0,-1407.5,48.53,-1456.03,0,22249.510000000002,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-05-26 15:30:00,2023-05-29 09:15:00,2023-05-29 09:15:00,2023-05-26,2023-05-29,2023,2023-05,2023-06-01,2023-06-01,EXPIRY_SETTLEMENT,3,12.52,18499.35,18619.15,BULL_CALL,18650.0,18800.0,150.0,50.0,45.0,10.0,45.1,9.9,35.2,50,1760.0,18487.75,0.0,-1760.0,49.2,-1809.2,0,20440.31,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-06-07 15:30:00,2023-06-08 09:15:00,2023-06-08 09:15:00,2023-06-07,2023-06-08,2023,2023-06,2023-06-15,2023-06-15,EXPIRY_SETTLEMENT,5,11.38,18726.4,18725.35,BULL_CALL,18800.0,18950.0,150.0,50.0,91.95,28.45,92.05,28.35,63.7,50,3185.0,18688.1,0.0,-3185.0,51.78,-3236.78,0,17203.530000000002,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-06-16 15:30:00,2023-06-19 09:15:00,2023-06-19 09:15:00,2023-06-16,2023-06-19,2023,2023-06,2023-06-22,2023-06-22,EXPIRY_SETTLEMENT,3,11.08,18826.0,18873.3,BULL_CALL,18900.0,19050.0,150.0,50.0,81.05,13.0,81.15,12.9,68.25,50,3412.5,18771.25,0.0,-3412.5,50.5,-3463.0,0,13740.530000000002,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-06-28 15:30:00,2023-06-30 09:15:00,2023-06-30 09:15:00,2023-06-28,2023-06-30,2023,2023-06,2023-07-06,2023-07-06,EXPIRY_SETTLEMENT,4,10.78,18972.1,19076.85,BULL_CALL,19150.0,19300.0,150.0,50.0,43.0,10.35,43.1,10.25,32.85,50,1642.5,19497.3,150.0,5857.5,86.97,5770.53,1,19511.06,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-08-02 15:30:00,2023-08-03 09:15:00,2023-08-03 09:15:00,2023-08-02,2023-08-03,2023,2023-08,2023-08-10,2023-08-10,EXPIRY_SETTLEMENT,5,10.28,19526.55,19463.75,BEAR_PUT,19400.0,19250.0,150.0,50.0,81.0,39.85,81.1,39.75,41.35,50,2067.5,19543.1,0.0,-2067.5,52.14,-2119.64,0,17391.420000000002,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-09-04 15:30:00,2023-09-05 09:15:00,2023-09-05 09:15:00,2023-09-04,2023-09-05,2023,2023-09,2023-09-07,2023-09-07,EXPIRY_SETTLEMENT,2,11.37,19528.8,19564.65,BULL_CALL,19600.0,19750.0,150.0,50.0,40.0,5.5,40.1,5.4,34.7,50,1735.0,19727.05,127.05,4617.5,60.47,4557.03,1,21948.45,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-09-13 15:30:00,2023-09-14 09:15:00,2023-09-14 09:15:00,2023-09-13,2023-09-14,2023,2023-09,2023-09-21,2023-09-21,EXPIRY_SETTLEMENT,4,11.69,20070.0,20127.95,BULL_CALL,20200.0,20350.0,150.0,50.0,80.6,38.5,80.7,38.4,42.3,50,2115.0,19742.35,0.0,-2115.0,52.04,-2167.04,0,19781.41,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-09-28 15:30:00,2023-09-29 09:15:00,2023-09-29 09:15:00,2023-09-28,2023-09-29,2023,2023-09,2023-10-05,2023-10-05,EXPIRY_SETTLEMENT,3,11.59,19523.55,19581.2,BEAR_PUT,19550.0,19400.0,150.0,50.0,100.5,45.0,100.6,44.9,55.7,50,2785.0,19545.75,4.25,-2572.5,53.45,-2625.95,0,17155.46,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-10-04 15:30:00,2023-10-05 09:15:00,2023-10-05 09:15:00,2023-10-04,2023-10-05,2023,2023-10,2023-10-12,2023-10-12,EXPIRY_SETTLEMENT,5,11.79,19436.1,19521.85,BEAR_PUT,19450.0,19300.0,150.0,50.0,98.0,44.0,98.1,43.9,54.2,50,2710.0,19794.0,0.0,-2710.0,52.92,-2762.92,0,14392.539999999999,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-10-11 15:30:00,2023-10-12 09:15:00,2023-10-12 09:15:00,2023-10-11,2023-10-12,2023,2023-10,2023-10-19,2023-10-19,EXPIRY_SETTLEMENT,5,11.27,19811.35,19822.7,BULL_CALL,19850.0,20000.0,150.0,50.0,113.2,51.0,113.3,50.9,62.4,50,3120.0,19624.7,0.0,-3120.0,53.81,-3173.81,0,11218.73,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-10-23 15:30:00,2023-10-25 09:15:00,2023-10-25 09:15:00,2023-10-23,2023-10-25,2023,2023-10,2023-10-26,2023-10-26,EXPIRY_SETTLEMENT,1,10.82,19281.75,19286.45,BEAR_PUT,19250.0,19100.0,150.0,50.0,63.65,25.2,63.75,25.1,38.65,50,1932.5,18857.25,150.0,5567.5,94.04,5473.46,1,16692.19,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-11-28 15:30:00,2023-11-29 09:15:00,2023-11-29 09:15:00,2023-11-28,2023-11-29,2023,2023-11,2023-11-30,2023-11-30,EXPIRY_SETTLEMENT,1,11.33,19889.7,19976.55,BULL_CALL,20050.0,20200.0,150.0,50.0,31.3,3.0,31.4,2.9,28.5,50,1425.0,20133.15,83.15,2732.5,56.01,2676.49,1,19368.68,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-12-14 15:30:00,2023-12-15 09:15:00,2023-12-15 09:15:00,2023-12-14,2023-12-15,2023,2023-12,2023-12-21,2023-12-21,EXPIRY_SETTLEMENT,4,12.07,21182.7,21287.45,BULL_CALL,21350.0,21500.0,150.0,50.0,127.0,50.4,127.1,50.3,76.8,50,3840.0,21255.05,0.0,-3840.0,54.21,-3894.21,0,15474.470000000001,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2023-12-27 15:30:00,2023-12-28 09:15:00,2023-12-28 09:15:00,2023-12-27,2023-12-28,2023,2023-12,2024-01-04,2024-01-04,EXPIRY_SETTLEMENT,5,14.68,21654.75,21715.0,BULL_CALL,21750.0,21900.0,150.0,50.0,195.0,131.85,195.1,131.75,63.35,50,3167.5,21658.6,0.0,-3167.5,61.27,-3228.77,0,12245.7,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2024-01-12 15:30:00,2024-01-15 09:15:00,2024-01-15 09:15:00,2024-01-12,2024-01-15,2024,2024-01,2024-01-18,2024-01-18,EXPIRY_SETTLEMENT,3,12.77,21894.55,22053.15,BULL_CALL,22100.0,22250.0,150.0,50.0,90.0,60.0,90.1,59.9,30.2,50,1510.0,21462.25,0.0,-1510.0,53.64,-1563.64,0,10682.060000000001,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2024-01-23 15:30:00,2024-01-24 09:15:00,2024-01-24 09:15:00,2024-01-23,2024-01-24,2024,2024-01,2024-01-25,2024-01-25,EXPIRY_SETTLEMENT,1,13.88,21238.8,21185.25,BEAR_PUT,21150.0,21000.0,150.0,50.0,100.0,47.3,100.1,47.2,52.9,50,2645.0,21352.6,0.0,-2645.0,53.18,-2698.18,0,7983.880000000001,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2024-03-01 15:30:00,2024-03-04 09:15:00,2024-03-04 09:15:00,2024-03-01,2024-03-04,2024,2024-03,2024-03-07,2024-03-07,EXPIRY_SETTLEMENT,3,15.57,22338.75,22403.5,BULL_CALL,22450.0,22600.0,150.0,50.0,128.0,58.85,128.1,58.75,69.35,50,3467.5,22493.55,43.55,-1290.0,58.76,-1348.76,0,6635.120000000001,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2024-03-19 15:30:00,2024-03-20 09:15:00,2024-03-20 09:15:00,2024-03-19,2024-03-20,2024,2024-03,2024-03-21,2024-03-21,EXPIRY_SETTLEMENT,1,13.9,21817.45,21843.9,BEAR_PUT,21800.0,21650.0,150.0,50.0,80.0,40.0,80.1,39.9,40.2,50,2010.0,22011.95,0.0,-2010.0,52.11,-2062.11,0,4573.01,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2024-03-28 15:30:00,2024-04-01 09:15:00,2024-04-01 09:15:00,2024-03-28,2024-04-01,2024,2024-04,2024-04-04,2024-04-04,EXPIRY_SETTLEMENT,3,12.7,22326.9,22455.0,BULL_CALL,22500.0,22650.0,150.0,50.0,100.0,42.85,100.1,42.75,57.35,50,2867.5,22514.65,14.65,-2135.0,54.26,-2189.26,0,2383.75,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2024-04-08 15:30:00,2024-04-09 09:15:00,2024-04-09 09:15:00,2024-04-08,2024-04-09,2024,2024-04,2024-04-10,2024-04-10,EXPIRY_SETTLEMENT,1,11.34,22666.3,22765.1,BULL_CALL,22800.0,22950.0,150.0,50.0,49.1,9.45,49.2,9.35,39.85,50,1992.5,22753.8,0.0,-1992.5,49.3,-2041.8,0,341.95000000000005,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2024-05-09 15:30:00,2024-05-10 09:15:00,2024-05-10 09:15:00,2024-05-09,2024-05-10,2024,2024-05,2024-05-16,2024-05-16,EXPIRY_SETTLEMENT,4,17.08,21957.5,21990.95,BEAR_PUT,21950.0,21800.0,150.0,50.0,150.05,90.05,150.15,89.95,60.2,25,1505.0,22403.85,0.0,-1505.0,52.27,-1557.27,0,-1215.32,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2024-06-25 15:30:00,2024-06-26 09:15:00,2024-06-26 09:15:00,2024-06-25,2024-06-26,2024,2024-06,2024-06-27,2024-06-27,EXPIRY_SETTLEMENT,1,14.06,23721.3,23723.1,BULL_CALL,23750.0,23900.0,150.0,50.0,91.0,31.15,91.1,31.05,60.05,25,1501.25,24044.5,150.0,2248.75,65.25,2183.5,1,968.1800000000001,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2024-07-03 15:30:00,2024-07-04 09:15:00,2024-07-04 09:15:00,2024-07-03,2024-07-04,2024,2024-07,2024-07-11,2024-07-11,EXPIRY_SETTLEMENT,5,13.64,24286.5,24369.95,BULL_CALL,24400.0,24550.0,150.0,50.0,149.7,73.1,149.8,73.0,76.8,25,1920.0,24315.95,0.0,-1920.0,51.75,-1971.75,0,-1003.5699999999999,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2024-07-09 15:30:00,2024-07-10 09:15:00,2024-07-10 09:15:00,2024-07-09,2024-07-10,2024,2024-07,2024-07-11,2024-07-11,EXPIRY_SETTLEMENT,1,13.6,24433.2,24459.85,BULL_CALL,24500.0,24650.0,150.0,50.0,58.0,9.95,58.1,9.85,48.25,25,1206.25,24315.95,0.0,-1206.25,48.4,-1254.65,0,-2258.2200000000003,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2024-08-05 15:30:00,2024-08-06 09:15:00,2024-08-06 09:15:00,2024-08-05,2024-08-06,2024,2024-08,2024-08-08,2024-08-08,EXPIRY_SETTLEMENT,2,14.32,24055.6,24189.85,BEAR_PUT,24150.0,24000.0,150.0,50.0,190.0,135.0,190.1,134.9,55.2,25,1380.0,24117.0,33.0,-555.0,55.77,-610.77,0,-2868.9900000000002,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2024-09-12 15:30:00,2024-09-13 09:15:00,2024-09-13 09:15:00,2024-09-12,2024-09-13,2024,2024-09,2024-09-19,2024-09-19,EXPIRY_SETTLEMENT,4,13.63,25388.9,25430.45,BULL_CALL,25500.0,25650.0,150.0,50.0,81.1,41.0,81.2,40.9,40.3,25,1007.5,25415.8,0.0,-1007.5,49.7,-1057.2,0,-3926.1900000000005,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2024-09-20 15:30:00,2024-09-23 09:15:00,2024-09-23 09:15:00,2024-09-20,2024-09-23,2024,2024-09,2024-09-26,2024-09-26,EXPIRY_SETTLEMENT,3,12.47,25790.95,25872.55,BULL_CALL,25900.0,26050.0,150.0,50.0,103.05,60.0,103.15,59.9,43.25,25,1081.25,26216.05,150.0,2668.75,67.62,2601.13,1,-1325.0600000000004,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2024-10-03 15:30:00,2024-10-04 09:15:00,2024-10-04 09:15:00,2024-10-03,2024-10-04,2024,2024-10,2024-10-10,2024-10-10,EXPIRY_SETTLEMENT,4,11.99,25250.1,25181.9,BEAR_PUT,25150.0,25000.0,150.0,50.0,129.0,82.15,129.1,82.05,47.05,25,1176.25,24998.45,150.0,2573.75,59.47,2514.28,1,1189.2199999999998,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2024-10-22 15:30:00,2024-10-23 09:15:00,2024-10-23 09:15:00,2024-10-22,2024-10-23,2024,2024-10,2024-10-24,2024-10-24,EXPIRY_SETTLEMENT,1,13.76,24472.1,24378.15,BEAR_PUT,24350.0,24200.0,150.0,50.0,70.05,33.0,70.15,32.9,37.25,25,931.25,24399.4,0.0,-931.25,49.6,-980.85,0,208.36999999999978,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2024-11-04 15:30:00,2024-11-05 09:15:00,2024-11-05 09:15:00,2024-11-04,2024-11-05,2024,2024-11,2024-11-07,2024-11-07,EXPIRY_SETTLEMENT,2,15.9,23995.35,23916.5,BEAR_PUT,23850.0,23700.0,150.0,50.0,141.45,100.0,141.55,99.9,41.65,25,1041.25,24199.35,0.0,-1041.25,53.37,-1094.62,0,-886.2500000000001,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2025-01-27 15:30:00,2025-01-28 09:15:00,2025-01-28 09:15:00,2025-01-27,2025-01-28,2025,2025-01,2025-01-30,2025-01-30,EXPIRY_SETTLEMENT,2,16.75,22829.15,22960.45,BEAR_PUT,22900.0,22750.0,150.0,50.0,139.4,82.35,139.5,82.25,57.25,25,1431.25,23249.5,0.0,-1431.25,52.64,-1483.89,0,-2370.1400000000003,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2025-01-31 15:30:00,2025-02-03 09:15:00,2025-02-03 09:15:00,2025-01-31,2025-02-03,2025,2025-02,2025-02-06,2025-02-06,EXPIRY_SETTLEMENT,3,17.39,23508.4,23319.35,BULL_CALL,23350.0,23500.0,150.0,50.0,168.2,98.2,168.3,98.1,70.2,75,5265.0,23603.35,150.0,5985.0,106.32,5878.68,1,3508.54,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2025-02-04 15:30:00,2025-02-05 09:15:00,2025-02-05 09:15:00,2025-02-04,2025-02-05,2025,2025-02,2025-02-06,2025-02-06,EXPIRY_SETTLEMENT,1,14.35,23739.25,23801.75,BULL_CALL,23850.0,24000.0,150.0,50.0,45.5,15.0,45.6,14.9,30.7,75,2302.5,23603.35,0.0,-2302.5,51.1,-2353.6,0,1154.94,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2025-03-18 15:30:00,2025-03-19 09:15:00,2025-03-19 09:15:00,2025-03-18,2025-03-19,2025,2025-03,2025-03-20,2025-03-20,EXPIRY_SETTLEMENT,1,13.42,22834.3,22874.95,BULL_CALL,22900.0,23050.0,150.0,50.0,70.05,23.5,70.15,23.4,46.75,75,3506.25,23190.65,150.0,7743.75,99.63,7644.12,1,8799.06,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2025-04-04 15:30:00,2025-04-07 09:15:00,2025-04-07 09:15:00,2025-04-04,2025-04-07,2025,2025-04,2025-04-09,2025-04-09,EXPIRY_SETTLEMENT,2,13.6,22904.45,21758.4,BEAR_PUT,21700.0,21550.0,150.0,50.0,175.9,150.0,176.0,149.9,26.1,75,1957.5,22399.15,0.0,-1957.5,73.29,-2030.79,0,6768.2699999999995,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2025-04-17 15:30:00,2025-04-21 09:15:00,2025-04-21 09:15:00,2025-04-17,2025-04-21,2025,2025-04,2025-04-24,2025-04-24,EXPIRY_SETTLEMENT,3,15.87,23851.65,23949.15,BULL_CALL,24000.0,24150.0,150.0,50.0,140.0,95.0,140.1,94.9,45.2,75,3390.0,24246.7,150.0,7860.0,103.41,7756.59,1,14524.86,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2025-07-18 15:30:00,2025-07-21 09:15:00,2025-07-21 09:15:00,2025-07-18,2025-07-21,2025,2025-07,2025-07-24,2025-07-24,EXPIRY_SETTLEMENT,3,11.24,24968.4,24999.0,BEAR_PUT,24950.0,24800.0,150.0,50.0,98.2,53.8,98.3,53.7,44.6,75,3345.0,25062.1,0.0,-3345.0,58.19,-3403.19,0,11121.67,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2025-07-25 15:30:00,2025-07-28 09:15:00,2025-07-28 09:15:00,2025-07-25,2025-07-28,2025,2025-07,2025-07-31,2025-07-31,EXPIRY_SETTLEMENT,3,10.72,24837.0,24782.45,BEAR_PUT,24750.0,24600.0,150.0,50.0,82.0,49.0,82.1,48.9,33.2,75,2490.0,24768.35,0.0,-2490.0,56.86,-2546.86,0,8574.81,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2025-08-01 15:30:00,2025-08-04 09:15:00,2025-08-04 09:15:00,2025-08-01,2025-08-04,2025,2025-08,2025-08-07,2025-08-07,EXPIRY_SETTLEMENT,3,11.54,24565.35,24596.05,BEAR_PUT,24550.0,24400.0,150.0,50.0,132.2,78.2,132.3,78.1,54.2,75,4065.0,24596.15,0.0,-4065.0,62.68,-4127.68,0,4447.129999999999,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2025-08-08 15:30:00,2025-08-11 09:15:00,2025-08-11 09:15:00,2025-08-08,2025-08-11,2025,2025-08,2025-08-14,2025-08-14,EXPIRY_SETTLEMENT,3,11.69,24363.3,24371.5,BEAR_PUT,24300.0,24150.0,150.0,50.0,88.0,47.2,88.1,47.1,41.0,75,3075.0,24631.3,0.0,-3075.0,56.93,-3131.93,0,1315.1999999999994,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2025-08-18 15:30:00,2025-08-19 09:15:00,2025-08-19 09:15:00,2025-08-18,2025-08-19,2025,2025-08,2025-08-21,2025-08-21,EXPIRY_SETTLEMENT,2,12.36,24876.95,24891.35,BULL_CALL,24950.0,25100.0,150.0,50.0,101.6,44.55,101.7,44.45,57.25,75,4293.75,25083.75,133.75,5737.5,75.71,5661.79,1,6976.99,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2025-09-10 15:30:00,2025-09-11 09:15:00,2025-09-11 09:15:00,2025-09-10,2025-09-11,2025,2025-09,2025-09-16,2025-09-16,EXPIRY_SETTLEMENT,3,10.69,24973.1,24945.5,BULL_CALL,25000.0,25150.0,150.0,50.0,125.0,58.0,125.1,57.9,67.2,75,5040.0,25239.1,150.0,6210.0,96.91,6113.09,1,13090.08,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
2025-09-16 15:30:00,2025-09-17 09:15:00,2025-09-17 09:15:00,2025-09-16,2025-09-17,2025,2025-09,2025-09-23,2025-09-23,EXPIRY_SETTLEMENT,4,10.4,25239.1,25276.6,BULL_CALL,25350.0,25500.0,150.0,50.0,113.4,55.35,113.5,55.25,58.25,75,4368.75,25169.5,0.0,-4368.75,59.08,-4427.83,0,8662.25,Candidate HF-2,Conviction Breakout Debit Spread (ATR >= 0.50),1,
