datetime,open,high,low,close,volume
2026-02-18,12.670000076293945,12.770000457763672,11.350000381469727,12.220000267028809,0
2026-02-19,12.220000267028809,13.680000305175781,9.729999542236328,13.460000038146973,0
2026-02-20,13.460000038146973,14.779999732971191,13.100000381469727,14.359999656677246,0
2026-02-23,14.359999656677246,14.479999542236328,12.770000457763672,14.170000076293945,0
2026-02-24,14.170000076293945,14.949999809265137,12.350000381469727,14.149999618530273,0
2026-02-25,14.149999618530273,14.149999618530273,12.84000015258789,13.489999771118164,0
2026-02-26,13.489999771118164,13.609999656677246,11.8100004196167,13.0600004196167,0
2026-02-27,13.0600004196167,14.039999961853027,11.199999809265137,13.699999809265137,0
2026-03-02,13.699999809265137,17.809999465942383,12.829999923706055,17.1299991607666,0
2026-03-04,17.1299991607666,21.3700008392334,16.969999313354492,21.139999389648438,0
2026-03-05,21.139999389648438,21.139999389648438,17.299999237060547,17.860000610351562,0
2026-03-06,17.860000610351562,20.139999389648438,17.200000762939453,19.8799991607666,0
2026-03-09,19.8799991607666,24.489999771118164,19.219999313354492,23.360000610351562,0
2026-03-10,23.360000610351562,23.360000610351562,18.780000686645508,18.90999984741211,0
2026-03-11,18.90999984741211,21.389999389648438,17.239999771118164,21.059999465942383,0
2026-03-12,21.059999465942383,22.360000610351562,20.81999969482422,21.520000457763672,0
2026-03-13,21.520000457763672,22.8799991607666,21.25,22.649999618530273,0
2026-03-16,22.649999618530273,22.8799991607666,19.81999969482422,21.600000381469727,0
2026-03-17,21.600000381469727,21.600000381469727,19.6299991607666,19.790000915527344,0
2026-03-18,19.790000915527344,19.790000915527344,18.59000015258789,18.719999313354492,0
2026-03-19,18.719999313354492,23.200000762939453,18.719999313354492,22.799999237060547,0
2026-03-20,22.799999237060547,23.139999389648438,21.690000534057617,22.809999465942383,0
2026-03-23,22.809999465942383,27.170000076293945,22.809999465942383,26.729999542236328,0
2026-03-24,26.729999542236328,26.729999542236328,24.6299991607666,24.739999771118164,0
2026-03-25,24.739999771118164,25.229999542236328,24.139999389648438,24.639999389648438,0
2026-03-27,24.639999389648438,27.09000015258789,23.389999389648438,26.799999237060547,0
2026-03-30,26.799999237060547,28.90999984741211,26.799999237060547,27.889999389648438,0
2026-04-01,27.889999389648438,27.889999389648438,23.649999618530273,25.010000228881836,0
2026-04-02,25.010000228881836,26.600000381469727,25.010000228881836,25.520000457763672,0
2026-04-06,25.520000457763672,26.559999465942383,25.079999923706055,25.469999313354492,0
2026-04-07,25.469999313354492,26.260000228881836,24.549999237060547,24.700000762939453,0
2026-04-08,24.700000762939453,24.700000762939453,19.309999465942383,19.700000762939453,0
2026-04-09,19.700000762939453,20.940000534057617,19.170000076293945,20.43000030517578,0
2026-04-10,20.43000030517578,20.43000030517578,18.3700008392334,18.850000381469727,0
2026-04-13,18.850000381469727,21.510000228881836,18.18000030517578,20.5,0
2026-04-15,20.5,20.5,17.34000015258789,18.670000076293945,0
2026-04-16,18.670000076293945,18.670000076293945,16.829999923706055,18.09000015258789,0
2026-04-17,18.09000015258789,18.469999313354492,16.59000015258789,17.209999084472656,0
2026-04-20,17.209999084472656,19.010000228881836,16.479999542236328,18.790000915527344,0
2026-04-21,18.790000915527344,18.790000915527344,17.450000762939453,17.530000686645508,0
2026-04-22,17.530000686645508,18.729999542236328,17.25,18.299999237060547,0
2026-04-23,18.299999237060547,19.1200008392334,17.489999771118164,18.59000015258789,0
2026-04-24,18.59000015258789,19.899999618530273,18.059999465942383,19.709999084472656,0
2026-04-27,19.709999084472656,19.709999084472656,18.270000457763672,18.3799991607666,0
2026-04-28,18.3799991607666,18.40999984741211,17.270000457763672,18.049999237060547,0
2026-04-29,18.049999237060547,18.049999237060547,16.75,17.440000534057617,0
2026-04-30,17.440000534057617,19.479999542236328,17.190000534057617,18.459999084472656,0
2026-05-04,18.459999084472656,18.8799991607666,16.75,18.299999237060547,0
2026-05-05,18.299999237060547,18.84000015258789,17.709999084472656,17.90999984741211,0
2026-05-06,17.90999984741211,18.079999923706055,16.579999923706055,16.68000030517578,0
2026-05-07,16.68000030517578,17.200000762939453,15.170000076293945,16.6200008392334,0
2026-05-08,16.6200008392334,17.43000030517578,16.15999984741211,16.84000015258789,0
2026-05-11,16.84000015258789,18.969999313354492,16.84000015258789,18.549999237060547,0
2026-05-12,18.549999237060547,19.459999084472656,17.6299991607666,19.280000686645508,0
2026-05-13,19.280000686645508,20.1299991607666,18.360000610351562,19.43000030517578,0
2026-05-14,19.43000030517578,19.43000030517578,18.389999389648438,18.610000610351562,0
2026-05-15,18.610000610351562,19.010000228881836,17.420000076293945,18.790000915527344,0
2026-05-18,18.790000915527344,20.059999465942383,17.719999313354492,19.6299991607666,0
2026-05-19,19.6299991607666,19.6299991607666,18.270000457763672,18.68000030517578,0
2026-05-20,18.68000030517578,19.459999084472656,18.059999465942383,18.440000534057617,0
2026-05-21,18.440000534057617,18.440000534057617,17.43000030517578,17.81999969482422,0
2026-05-22,17.81999969482422,19.030000686645508,16.469999313354492,17.90999984741211,0
2026-05-25,17.90999984741211,17.90999984741211,16.389999389648438,16.700000762939453,0
2026-05-26,16.700000762939453,16.959999084472656,15.359999656677246,16.1299991607666,0
2026-05-27,16.1299991607666,16.329999923706055,14.699999809265137,14.979999542236328,0
2026-05-29,14.979999542236328,16.549999237060547,14.59000015258789,16.190000534057617,0
2026-06-01,16.190000534057617,16.920000076293945,13.90999984741211,16.540000915527344,0
2026-06-02,16.540000915527344,16.540000915527344,15.119999885559082,15.359999656677246,0
2026-06-03,15.359999656677246,16.979999542236328,14.850000381469727,16.280000686645508,0
2026-06-04,16.280000686645508,16.40999984741211,15.529999732971191,15.890000343322754,0
2026-06-05,15.890000343322754,16.3700008392334,13.460000038146973,15.789999961853027,0
2026-06-08,15.789999961853027,18.440000534057617,15.789999961853027,17.030000686645508,0
2026-06-09,17.030000686645508,17.030000686645508,15.520000457763672,15.579999923706055,0
2026-06-10,15.579999923706055,15.850000381469727,14.899999618530273,15.630000114440918,0
2026-06-11,15.630000114440918,15.949999809265137,15.119999885559082,15.609999656677246,0
2026-06-12,15.609999656677246,15.609999656677246,14.399999618530273,14.720000267028809,0
2026-06-15,14.720000267028809,14.720000267028809,13.5600004196167,14.350000381469727,0
2026-06-16,14.350000381469727,14.350000381469727,13.010000228881836,13.359999656677246,0
2026-06-17,13.359999656677246,13.529999732971191,12.350000381469727,13.1899995803833,0
2026-06-18,13.1899995803833,13.229999542236328,11.989999771118164,12.670000076293945,0
2026-06-19,12.670000076293945,13.640000343322754,12.069999694824219,12.970000267028809,0
2026-06-22,12.970000267028809,13.510000228881836,12.649999618530273,12.84000015258789,0
2026-06-23,12.84000015258789,14.239999771118164,12.430000305175781,13.9399995803833,0
2026-06-24,13.9399995803833,14.300000190734863,13.300000190734863,13.390000343322754,0
2026-06-25,13.390000343322754,13.390000343322754,12.430000305175781,13.050000190734863,0
2026-06-29,13.050000190734863,14.069999694824219,12.920000076293945,13.609999656677246,0
2026-06-30,13.609999656677246,13.970000267028809,13.149999618530273,13.600000381469727,0
2026-07-01,13.600000381469727,14.069999694824219,13.149999618530273,13.239999771118164,0
2026-07-02,13.239999771118164,13.289999961853027,12.1899995803833,12.289999961853027,0
2026-07-03,12.289999961853027,12.289999961853027,11.649999618530273,11.800000190734863,0
2026-07-06,11.800000190734863,12.359999656677246,11.699999809265137,11.819999694824219,0
2026-07-07,11.819999694824219,11.9399995803833,11.0600004196167,11.649999618530273,0
2026-07-08,11.649999618530273,15.15999984741211,11.34000015258789,14.680000305175781,0
2026-07-09,14.680000305175781,14.680000305175781,13.069999694824219,13.359999656677246,0
2026-07-10,13.359999656677246,13.359999656677246,12.130000114440918,12.25,0
2026-07-13,12.25,13.520000457763672,9.479999542236328,13.279999732971191,0
2026-07-14,13.279999732971191,13.869999885559082,11.65999984741211,13.75,0
2026-07-15,13.75,13.869999885559082,13.039999961853027,13.270000457763672,0
2026-07-16,13.270000457763672,13.270000457763672,12.779999732971191,12.880000114440918,0
2026-07-17,12.880000114440918,13.350000381469727,12.8100004196167,13.149999618530273,0
2026-07-20,13.149999618530273,13.84000015258789,12.890000343322754,12.979999542236328,0
2026-07-21,12.979999542236328,13.079999923706055,12.100000381469727,12.600000381469727,0
2026-07-22,12.600000381469727,13.430000305175781,11.729999542236328,13.289999961853027,0
2026-07-23,13.289999961853027,13.739999771118164,12.920000076293945,13.479999542236328,0
2026-07-24,13.479999542236328,14.770000457763672,13.180000305175781,14.029999732971191,0
2026-07-27,14.029999732971191,14.329999923706055,12.600000381469727,12.65999984741211,0
2026-07-28,12.65999984741211,12.819999694824219,11.720000267028809,12.5600004196167,0
2026-07-29,12.5600004196167,12.5600004196167,11.5600004196167,12.010000228881836,0
2026-07-30,12.010000228881836,12.319999694824219,11.300000190734863,12.15999984741211,0
2026-07-31,12.15999984741211,12.210000038146973,11.649999618530273,11.760000228881836,0
2026-08-03,11.760000228881836,12.0600004196167,11.699999809265137,11.930000305175781,0
2026-08-04,11.930000305175781,12.550000190734863,11.430000305175781,12.1899995803833,0
2026-08-05,12.1899995803833,12.670000076293945,10.8100004196167,12.0600004196167,0
2026-08-06,12.0600004196167,12.430000305175781,10.100000381469727,12.15999984741211,0
2026-08-07,12.15999984741211,12.550000190734863,11.300000190734863,12.15999984741211,0
2026-08-10,12.15999984741211,12.920000076293945,10.819999694824219,12.25,0
2026-08-11,12.25,12.460000038146973,11.1899995803833,11.859999656677246,0
2026-08-12,11.859999656677246,12.09000015258789,11.260000228881836,11.6899995803833,0
2026-08-13,11.6899995803833,12.199999809265137,10.649999618530273,11.420000076293945,0
2026-08-14,11.420000076293945,11.5600004196167,10.829999923706055,11.3100004196167,0
2026-08-17,11.3100004196167,11.779999732971191,11.09000015258789,11.329999923706055,0
2026-08-18,11.329999923706055,11.789999961853027,10.140000343322754,11.390000343322754,0
2026-08-19,11.390000343322754,11.729999542236328,10.0600004196167,11.319999694824219,0
2026-08-20,11.319999694824219,11.319999694824219,9.329999923706055,10.760000228881836,0
2026-08-21,10.760000228881836,11.350000381469727,9.569999694824219,11.199999809265137,0
2026-08-24,11.199999809265137,11.760000228881836,10.319999694824219,11.529999732971191,0
2026-08-25,11.529999732971191,11.619999885559082,9.449999809265137,11.079999923706055,0
2026-08-26,11.079999923706055,11.079999923706055,10.130000114440918,10.569999694824219,0
2026-08-27,10.569999694824219,11.279999732971191,10.359999656677246,11.069999694824219,0
2026-08-28,11.069999694824219,11.140000343322754,10.529999732971191,10.680000305175781,0
2026-08-31,10.680000305175781,11.4399995803833,10.680000305175781,11.1899995803833,0
2026-09-01,11.1899995803833,12.119999885559082,9.25,11.489999771118164,0
2026-09-02,11.489999771118164,12.109999656677246,10.550000190734863,11.59000015258789,0
2026-09-03,11.59000015258789,11.59000015258789,10.75,11.34000015258789,0
2026-09-04,11.34000015258789,11.34000015258789,10.569999694824219,10.680000305175781,0
2026-09-07,10.680000305175781,11.350000381469727,10.279999732971191,11.15999984741211,0
2026-09-08,11.15999984741211,11.399999618530273,10.449999809265137,11.229999542236328,0
2026-09-09,11.229999542236328,12.050000190734863,10.550000190734863,11.920000076293945,0
2026-09-10,11.920000076293945,11.960000038146973,11.529999732971191,11.800000190734863,0
2026-09-11,11.800000190734863,12.569999694824219,11.020000457763672,12.289999961853027,0
2026-09-15,12.289999961853027,13.59000015258789,11.930000305175781,13.430000305175781,0
2026-09-16,13.432499885559082,13.582500457763672,12.864999771118164,13.167499542236328,0
