date,symbol,option_type,spot_entry,spot_exit,option_entry_prem,option_exit_prem,pnl,return_pct,win,exit_reason,capital_after
2026-02-09,BANKNIFTY,CE,60210.04833593749,60703.78912834821,100.0,371.55743582589287,4028.361537388393,271.55743582589287,True,TARGET,1243755.8139576917
2026-02-10,NIFTY,CE,25948.172249999996,25935.150390625,100.0,92.83797734375221,-224.05056640619478,-7.162022656247792,False,EOD,1243531.7633912854
2026-02-12,BANKNIFTY,CE,60840.72916796874,60625.69896428571,100.0,0.5,-1818.9991803850448,-118.26661202566966,False,STOP,1241712.7642109003
2026-02-17,BANKNIFTY,CE,61072.31208203124,60863.80950111606,100.0,0.5,-1765.1462925502235,-114.67641950334824,False,STOP,1239947.61791835
2026-02-18,NIFTY,CE,25790.16479101562,25710.014853794637,100.0,55.91753452845982,-1147.0616367885045,-44.08246547154018,False,STOP,1238800.5562815615
2026-02-18,BANKNIFTY,CE,61302.84316406249,61550.80078125,100.0,236.3766894531298,2000.6503417969473,136.3766894531298,True,EOD,1240801.2066233584
2026-02-19,NIFTY,CE,25853.87883203125,25768.527095145088,100.0,53.056544712611604,-1218.58638218471,-46.943455287388396,False,STOP,1239582.6202411738
2026-02-19,BANKNIFTY,CE,61658.44841406249,61442.72966406249,100.0,0.5,-1824.6796875,-118.64531250000002,False,STOP,1237757.9405536738
2026-02-23,BANKNIFTY,CE,61421.860499999995,61271.13547209821,100.0,17.101234654017844,-1288.4814801897323,-82.89876534598216,False,STOP,1236469.459073484
2026-02-26,NIFTY,PE,25402.77101953125,25465.125441964286,100.0,65.70506766183036,-902.3733084542412,-34.294932338169644,False,STOP,1235567.0857650298
2026-02-27,NIFTY,PE,25375.54826953125,25246.314452566963,100.0,171.07859933035715,1731.9649832589287,71.07859933035715,True,TARGET,1237299.0507482886
2026-03-02,NIFTY,PE,25116.15948046875,24970.747022321426,100.0,179.97685198102678,1954.4212995256696,79.97685198102678,True,TARGET,1239253.4720478144
2026-03-02,BANKNIFTY,PE,60378.51026953125,60031.920844308035,100.0,290.62418387276784,2814.362758091518,190.62418387276787,True,TARGET,1242067.8348059058
2026-03-04,NIFTY,PE,24578.8965,24417.387641183035,100.0,188.82987234933034,2175.746808733259,88.82987234933036,True,TARGET,1244243.5816146391
2026-03-04,BANKNIFTY,PE,59088.852,58702.5912578125,100.0,312.44340820312505,3141.6511230468755,212.44340820312502,True,TARGET,1247385.232737686
2026-03-06,NIFTY,PE,24504.870990234376,24450.44921875,100.0,129.93197431640692,703.2993579101732,29.93197431640693,True,EOD,1248088.5320955962
2026-03-06,BANKNIFTY,PE,58447.8920390625,58018.9721171875,100.0,335.90595703125,3493.58935546875,235.90595703125,True,TARGET,1251582.121451065
2026-03-09,NIFTY,PE,24391.33425,24208.830762276786,100.0,200.37691824776786,2464.4229561941966,100.37691824776786,True,TARGET,1254046.5444072592
2026-03-09,BANKNIFTY,PE,57638.7020390625,57161.12321651785,100.0,362.66835239955356,3895.0252859933034,262.66835239955356,True,TARGET,1257941.5696932524
2026-03-11,NIFTY,PE,24055.86926953125,23860.385452566963,100.0,207.51609933035715,2642.902483258929,107.51609933035715,True,TARGET,1260584.4721765113
2026-03-11,BANKNIFTY,PE,56330.81201953125,55809.713665736606,100.0,386.6040945870536,4254.061418805804,286.6040945870536,True,TARGET,1264838.533595317
2026-03-12,NIFTY,PE,23810.46648046875,23621.625590401785,100.0,203.86248953683037,2551.562238420759,103.86248953683037,True,TARGET,1267390.0958337379
2026-03-12,BANKNIFTY,PE,55576.31726953125,55059.172598772326,100.0,384.42956891741073,4221.443533761161,284.42956891741073,True,TARGET,1271611.539367499
2026-03-13,NIFTY,PE,23532.74448046875,23335.21253292411,100.0,208.6425711495536,2671.0642787388397,108.64257114955358,True,TARGET,1274282.6036462379
2026-03-13,BANKNIFTY,PE,54705.79023046875,54166.249075334825,100.0,396.74763532366075,4406.214529854911,296.74763532366075,True,TARGET,1278688.8181760928
2026-03-16,NIFTY,PE,23088.888,23408.80078125,100.0,42.27509068080357,-1488.1227329799108,-57.72490931919643,False,EOD,1277200.6954431129
2026-03-16,BANKNIFTY,PE,53622.02351953125,54413.3984375,100.0,0.5,-2405.7522321428573,-157.38348214285716,False,EOD,1274794.94321097
2026-03-19,NIFTY,PE,23594.83076953125,23361.586210379464,100.0,228.28450753348216,3162.112688337054,128.28450753348216,True,TARGET,1277957.055899307
2026-03-19,BANKNIFTY,PE,54634.4124609375,53982.56243303572,100.0,458.51751534598213,5332.762730189732,358.51751534598213,True,TARGET,1283289.8186294967
2026-03-23,NIFTY,PE,23044.532009765626,22809.29282170759,100.0,229.38155343191966,3189.5388357979914,129.38155343191966,True,TARGET,1286479.3574652947
2026-03-23,BANKNIFTY,PE,53244.25323046875,52554.596143415176,100.0,479.3113978794643,5644.670968191965,379.3113978794643,True,TARGET,1292124.0284334866
2026-03-27,BANKNIFTY,PE,52971.72525,52247.23613169643,100.0,498.46901506696435,5932.035226004466,398.46901506696435,True,TARGET,1298056.063659491
2026-03-30,NIFTY,PE,22781.74623046875,22542.990929129464,100.0,231.31541573660715,3237.885393415179,131.31541573660715,True,TARGET,1301293.9490529061
2026-03-30,BANKNIFTY,PE,52158.98801953125,51446.75950390625,100.0,491.72568359375003,5830.885253906251,391.72568359375003,True,TARGET,1307124.8343068124
2026-04-02,NIFTY,PE,22595.981009765626,22340.468523716518,100.0,240.53186732700894,3468.2966831752233,140.53186732700894,True,TARGET,1310593.1309899876
2026-04-02,BANKNIFTY,PE,51082.41723046875,50329.77814006697,100.0,513.9514997209822,6164.272495814732,413.95149972098216,True,TARGET,1316757.4034858025
2026-04-08,NIFTY,CE,23177.00345898437,23447.051659319193,100.0,248.52651018415182,3668.1627546037953,148.52651018415182,True,TARGET,1320425.5662404064
2026-04-08,BANKNIFTY,CE,52830.977417968745,53646.42900837053,100.0,548.4983747209822,6682.475620814732,448.49837472098216,True,TARGET,1327108.0418612212
2026-04-10,NIFTY,CE,24014.740749999997,23879.32023521205,100.0,25.51871686662946,-1907.0320783342636,-74.48128313337054,False,STOP,1325201.0097828868
2026-04-10,BANKNIFTY,CE,55638.68466406249,55222.281204241066,100.0,0.5,-3480.328543526786,-229.0219029017857,False,STOP,1321720.68123936
2026-04-15,NIFTY,CE,23931.30779101562,24192.96306445312,100.0,243.910400390625,3552.760009765625,143.910400390625,True,TARGET,1325273.4412491256
2026-04-15,BANKNIFTY,CE,55808.40108593749,56625.75808928571,100.0,549.5463518415179,6698.195277622769,449.54635184151795,True,TARGET,1331971.6365267483
2026-04-16,NIFTY,CE,24305.181291015622,24180.51618219866,100.0,31.434190150669636,-1759.145246233259,-68.56580984933036,False,STOP,1330212.491280515
2026-04-20,NIFTY,CE,24396.272291015623,24282.00628236607,100.0,37.153695242745535,-1616.1576189313616,-62.846304757254465,False,STOP,1328596.3336615837
2026-04-20,BANKNIFTY,CE,56685.327917968745,56582.3515625,100.0,43.36300449219015,-894.5549326171478,-56.63699550780985,False,EOD,1327701.7787289666
2026-04-21,NIFTY,CE,24505.131041015622,24395.42038253348,100.0,39.65913783482142,-1553.5215541294644,-60.34086216517858,False,STOP,1326148.2571748372
2026-04-21,BANKNIFTY,CE,57142.186664062494,56792.91350558035,100.0,0.5,-2926.503557477679,-192.10023716517858,False,STOP,1323221.7536173596
2026-05-05,BANKNIFTY,PE,54668.7765,54257.27984821428,100.0,326.32315848214284,3349.847377232143,226.32315848214287,True,TARGET,1326571.6009945916
2026-05-07,NIFTY,CE,24380.856499999998,24326.650390625,100.0,70.18663984375107,-790.3340039062232,-29.81336015624893,False,EOD,1325781.2669906854
2026-05-11,BANKNIFTY,PE,55007.4375,54582.203404017855,100.0,333.87875279017857,3463.1812918526784,233.87875279017857,True,TARGET,1329244.448282538
2026-05-12,NIFTY,PE,23775.300509765624,23626.452434988838,100.0,181.86644112723215,2001.6610281808037,81.86644112723215,True,TARGET,1331246.1093107187
2026-05-12,BANKNIFTY,PE,54306.33851953125,53877.23123716518,100.0,336.0090053013393,3495.1350795200897,236.00900530133927,True,TARGET,1334741.2443902388
2026-05-13,NIFTY,PE,23325.051990234377,23401.202799386163,100.0,58.117054966517856,-1092.0736258370537,-41.882945033482144,False,STOP,1333649.1707644018
2026-05-13,BANKNIFTY,PE,53404.0425,53627.0532421875,100.0,0.5,-1884.8386230468752,-122.65590820312502,False,STOP,1331764.332141355
2026-05-18,NIFTY,PE,23586.69048046875,23430.68343526786,100.0,185.80387486049108,2100.096871512277,85.80387486049108,True,TARGET,1333864.4290128672
2026-05-18,BANKNIFTY,PE,53574.67248046875,53105.6170954241,100.0,357.9804617745536,3824.706926618304,257.9804617745536,True,TARGET,1337689.1359394854
2026-05-20,NIFTY,PE,23563.61201953125,23410.285289620537,100.0,184.32970145089286,2063.2425362723216,84.32970145089286,True,TARGET,1339752.3784757578
2026-05-20,BANKNIFTY,PE,53283.71373046875,52837.88714006697,100.0,345.20462472098217,3633.0693708147323,245.20462472098217,True,TARGET,1343385.4478465726
2026-05-25,BANKNIFTY,CE,54267.26383203125,54733.35632645089,100.0,356.3508719308036,3800.2630789620534,256.3508719308036,True,TARGET,1347185.7109255346
2026-06-01,NIFTY,PE,23461.26525,23382.599609375,100.0,143.26610234375022,1036.6525585937552,43.26610234375021,True,EOD,1348222.3634841284
2026-06-01,BANKNIFTY,PE,54062.0322890625,53624.37729464286,100.0,340.7102469308036,3565.6537039620534,240.71024693080355,True,TARGET,1351788.0171880904
2026-06-03,NIFTY,PE,23205.921240234376,23279.549867466518,100.0,59.50425502232142,-1057.3936244419644,-40.49574497767858,False,STOP,1350730.6235636484
2026-06-05,BANKNIFTY,CE,54515.460999999996,54496.25,100.0,89.43395000000237,-203.49074999996446,-10.566049999997631,False,EOD,1350527.1328136486
2026-06-08,NIFTY,PE,23259.367740234375,23120.106998046875,100.0,176.59340820312502,1869.8352050781252,76.59340820312501,True,TARGET,1352396.9680187267
2026-06-10,BANKNIFTY,CE,55373.66991406249,55156.252852120524,100.0,0.5,-1838.6907610212054,-119.57938406808036,False,STOP,1350558.2772577056
2026-06-11,NIFTY,PE,23161.415009765624,23161.599609375,100.0,99.89847021484312,-47.53824462892226,-0.10152978515689029,False,EOD,1350510.7390130768
2026-06-12,BANKNIFTY,CE,55655.748585937494,56119.53625334821,100.0,355.0832170758929,3781.248256138393,255.08321707589286,True,TARGET,1354291.987269215
2026-06-15,BANKNIFTY,CE,56923.96866406249,57374.893887276776,100.0,348.00887276785716,3675.1330915178573,248.00887276785716,True,TARGET,1357967.120360733
2026-06-17,NIFTY,CE,24026.602208984372,24085.69921875,100.0,132.5033553710955,767.5838842773874,32.503355371095495,True,EOD,1358734.7042450104
2026-06-17,BANKNIFTY,CE,57457.098917968746,57236.86754241071,100.0,0.5,-1861.9088483537948,-121.12725655691968,False,STOP,1356872.7953966565
2026-06-18,NIFTY,CE,24132.307417968746,24065.04496679687,100.0,63.00565185546875,-969.8587036132812,-36.99434814453125,False,STOP,1355902.9366930432
2026-06-18,BANKNIFTY,CE,57703.794585937496,57963.80078125,100.0,243.00340742187728,2100.051111328159,143.00340742187728,True,EOD,1358002.9878043714
2026-06-22,NIFTY,CE,24071.24641796875,24102.900390625,100.0,117.40968496093828,390.24212402345717,17.409684960938286,True,EOD,1358393.2299283948
2026-06-22,BANKNIFTY,CE,57862.70333593749,57935.6015625,100.0,140.09402460938,556.4103691407,40.09402460938,True,EOD,1358949.6402975356
2026-06-24,BANKNIFTY,CE,58028.869335937496,58150.3515625,100.0,166.81522460937742,957.2283691406611,66.81522460937741,True,EOD,1359906.8686666763
2026-06-25,NIFTY,CE,24114.140832031248,24242.417617745534,100.0,170.55223214285715,1718.8058035714287,70.55223214285715,True,TARGET,1361625.6744702477
2026-06-25,BANKNIFTY,CE,58314.60791406249,58694.68855022321,100.0,309.04434988839284,3090.665248325893,209.0443498883929,True,TARGET,1364716.3397185735
2026-07-01,BANKNIFTY,CE,58069.961167968744,57889.82898325892,100.0,0.9272984095982082,-1531.090523856027,-99.07270159040179,False,STOP,1363185.2491947175
2026-07-02,NIFTY,CE,24073.950291015622,24175.69921875,100.0,155.96191025390763,1354.047756347691,55.96191025390763,True,EOD,1364539.2969510653
2026-07-02,BANKNIFTY,CE,58192.28258593749,58031.6484375,100.0,11.651218359378603,-1370.231724609321,-88.3487816406214,False,EOD,1363169.065226456
2026-07-03,NIFTY,CE,24218.74533203125,24330.083013392858,100.0,161.23572474888394,1485.8931187220983,61.23572474888393,True,TARGET,1364654.958345178
2026-07-06,NIFTY,CE,24402.52854101562,24430.349609375,100.0,115.30158759765837,337.5396899414591,15.301587597658365,True,EOD,1364992.4980351196
2026-07-06,BANKNIFTY,CE,58401.59324999999,58255.970900669636,100.0,19.90770786830356,-1246.3843819754466,-80.09229213169644,False,STOP,1363746.113653144
2026-07-07,NIFTY,CE,24483.10904101562,24430.43033007812,100.0,71.026708984375,-769.332275390625,-28.973291015625,False,STOP,1362976.7813777535
2026-07-07,BANKNIFTY,CE,58535.77808203124,58387.52089732142,100.0,18.458548409598208,-1268.121773856027,-81.54145159040179,False,STOP,1361708.6596038975
2026-07-13,NIFTY,CE,24252.677667968746,24188.221334263388,100.0,64.54901646205357,-931.2745884486607,-35.45098353794643,False,STOP,1360777.3850154488
2026-07-23,NIFTY,PE,23937.438990234376,23819.237190569198,100.0,165.01098981584823,1580.2747453962054,65.01098981584822,True,TARGET,1362357.659760845
2026-07-23,BANKNIFTY,PE,56913.6309609375,56512.314973214285,100.0,320.72379324776784,3265.856898716518,220.72379324776787,True,TARGET,1365623.5166595613
2026-07-24,NIFTY,PE,23783.39201953125,23662.493861049108,100.0,166.49398716517857,1617.3496791294644,66.49398716517858,True,TARGET,1367240.8663386907
2026-07-24,BANKNIFTY,PE,56318.37525,56693.5,100.0,0.5,-1740.0648193359375,-113.0043212890625,False,EOD,1365500.8015193548
2026-07-30,NIFTY,CE,24307.83433203125,24256.47446875,100.0,71.7520751953125,-751.1981201171876,-28.247924804687504,False,STOP,1364749.6033992376
2026-07-31,NIFTY,CE,24367.292167968746,24383.599609375,100.0,108.96909277343966,179.22731933599155,8.969092773439662,True,EOD,1364928.8307185736
2026-08-03,NIFTY,CE,24453.82979101562,24559.17451757812,100.0,157.939599609375,1403.489990234375,57.939599609375,True,TARGET,1366332.320708808
2026-08-03,BANKNIFTY,CE,57468.66124999999,57805.253744419635,100.0,285.12587193080356,2731.888078962054,185.12587193080358,True,TARGET,1369064.20878777
2026-08-18,NIFTY,PE,24202.72226953125,24154.900390625,100.0,126.30203339843665,612.5508349609163,26.302033398436652,True,EOD,1369676.759622731
2026-08-19,NIFTY,PE,24130.745490234374,24046.59356501116,100.0,146.28355887276786,1112.0889718191966,46.28355887276786,True,TARGET,1370788.8485945503
2026-08-24,NIFTY,PE,24182.59398046875,24219.05078125,100.0,81.12027936662946,-516.9930158342635,-18.87972063337054,False,EOD,1370271.855578716
2026-08-25,NIFTY,PE,24120.15648046875,24155.18773046875,100.0,80.7328125,-526.6796875,-19.267187500000002,False,STOP,1369745.175891216
2026-08-28,BANKNIFTY,PE,57452.43926953125,57496.30078125,100.0,75.87616855468696,-406.8574716796957,-24.123831445313048,False,EOD,1369338.318419536
2026-08-31,NIFTY,PE,24052.772759765627,24080.400390625,100.0,84.80480302734468,-424.87992431638304,-15.195196972655323,False,EOD,1368913.4384952197
2026-09-01,NIFTY,PE,23969.606009765626,24008.2738390067,100.0,78.73269391741071,-576.6826520647322,-21.26730608258929,False,STOP,1368336.7558431549
2026-09-02,NIFTY,PE,23928.59823046875,23846.1036015625,100.0,145.3720458984375,1089.3011474609377,45.372045898437506,True,TARGET,1369426.0569906158
2026-09-02,BANKNIFTY,PE,57093.54851953125,56840.68077399553,100.0,239.07726004464286,2041.1589006696427,139.07726004464286,True,TARGET,1371467.2158912853
2026-09-07,NIFTY,PE,23871.953759765624,23787.178717912946,100.0,146.62627301897322,1120.6568254743304,46.626273018973215,True,TARGET,1372587.8727167596
2026-09-07,BANKNIFTY,PE,57267.22623046875,57012.48864676339,100.0,240.10567103794645,2056.5850655691966,140.10567103794645,True,TARGET,1374644.4577823288
2026-09-08,NIFTY,PE,23714.162490234376,23629.071321149553,100.0,146.8001429966518,1125.0035749162948,46.80014299665179,True,TARGET,1375769.4613572452
2026-09-08,BANKNIFTY,PE,56945.94626953125,56777.55078125,100.0,192.61751855468574,1344.262778320286,92.61751855468574,True,EOD,1377113.7241355656
2026-09-09,NIFTY,PE,23599.476509765624,23513.787126395087,100.0,147.12916085379464,1133.2290213448662,47.129160853794644,True,TARGET,1378246.9531569104
2026-09-09,BANKNIFTY,PE,56663.72876953125,56407.86437220982,100.0,240.72541852678575,2065.8812779017862,140.72541852678575,True,TARGET,1380312.8344348122
2026-09-10,NIFTY,PE,23408.0685,23451.58461328125,100.0,76.0661376953125,-643.3465576171875,-23.9338623046875,False,STOP,1379669.487877195
2026-09-10,BANKNIFTY,PE,56239.25523046875,56368.123115513394,100.0,29.122663225446416,-1108.1600516183037,-70.87733677455358,False,STOP,1378561.3278255768
2026-09-11,NIFTY,PE,23356.719509765626,23266.91224135045,100.0,149.39399762834822,1189.8499407087054,49.39399762834822,True,TARGET,1379751.1777662854
2026-09-11,BANKNIFTY,PE,56175.6197109375,55906.50531361607,100.0,248.0129185267857,2175.193777901786,148.0129185267857,True,TARGET,1381926.3715441872
2026-09-15,NIFTY,PE,23208.168990234375,23118.599609375,100.0,149.2631594726563,1186.5789868164077,49.263159472656305,True,EOD,1383112.9505310035
