TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-15,2026-09-15,FO,NSE,IDO,47272,,NIFTY,,2026-09-15,2026-09-15,22850.0,PE,NIFTY2691522850PE,1.6,2.4,0.05,0.95,0.05,7.7,23118.6,23118.6,2984930,-385580,1611603,2393730722545.5,274270,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,47268,,NIFTY,,2026-09-15,2026-09-15,22750.0,PE,NIFTY2691522750PE,2.4,2.4,0.05,0.55,0.05,6.1,23118.6,23118.6,2436785,-109395,1001371,1480818281767.5,183633,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,47165,,NIFTY,,2026-09-15,2026-09-15,21900.0,PE,NIFTY2691521900PE,0.8,0.8,0.05,0.1,0.05,1.65,23118.6,23118.6,1266525,-1850615,165754,235953928213.25,32390,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,74657,,NIFTY,,2031-06-24,2031-06-24,30000.0,CE,NIFTY31JUN30000CE,0.0,0.0,0.0,4459.9,0.0,4459.9,23118.6,3623.75,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,74641,,NIFTY,,2031-06-24,2031-06-24,18000.0,CE,NIFTY31JUN18000CE,0.0,0.0,0.0,10825.95,0.0,10825.95,23118.6,9959.48,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,55756,,NIFTY,,2030-12-31,2030-12-31,25500.0,CE,NIFTY30DEC25500CE,0.0,0.0,0.0,7639.65,0.0,7639.65,23118.6,5009.13,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,55700,,NIFTY,,2030-12-31,2030-12-31,19500.0,CE,NIFTY30DEC19500CE,0.0,0.0,0.0,11601.15,0.0,11601.15,23118.6,8516.15,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,61659,,NIFTY,,2029-12-24,2029-12-24,21000.0,CE,NIFTY29DEC21000CE,0.0,0.0,0.0,9463.95,0.0,9463.95,23118.6,6481.86,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,55562,,NIFTY,,2029-06-26,2029-06-26,25500.0,CE,NIFTY29JUN25500CE,0.0,0.0,0.0,5917.35,0.0,5917.35,23118.6,3318.41,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,86163,,NIFTY,,2028-06-27,2028-06-27,27000.0,CE,NIFTY28JUN27000CE,0.0,0.0,0.0,1935.0,1935.0,1935.0,23118.6,1540.53,65,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,53613,,NIFTY,,2027-12-28,2027-12-28,21000.0,CE,NIFTY27DEC21000CE,0.0,0.0,0.0,4902.4,0.0,4902.4,23118.6,4087.94,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,55372,,NIFTY,,2027-06-29,2027-06-29,19500.0,CE,NIFTY27JUN19500CE,0.0,0.0,0.0,8143.4,0.0,8143.4,23118.6,4640.74,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,55368,,NIFTY,,2027-06-29,2027-06-29,16500.0,CE,NIFTY27JUN16500CE,0.0,0.0,0.0,10867.2,0.0,10867.2,23118.6,7422.25,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,80307,,NIFTY,,2027-03-30,2027-03-30,30000.0,CE,NIFTY27MAR30000CE,21.85,23.65,20.85,22.3,22.25,22.3,23118.6,22.3,148395,3640,175,341506776.0,75,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,80268,,NIFTY,,2027-03-30,2027-03-30,21000.0,CE,NIFTY27MAR21000CE,2500.0,2500.0,2500.0,2500.0,2500.0,3711.0,23118.6,2989.35,6630,-65,1,1527500.0,1,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,55328,,NIFTY,,2026-12-29,2026-12-29,25500.0,CE,NIFTY26DEC25500CE,120.0,120.0,86.3,88.65,86.3,104.4,23118.6,88.65,985595,-85150,6259,10412421639.75,2918,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,55324,,NIFTY,,2026-12-29,2026-12-29,19500.0,CE,NIFTY26DEC19500CE,0.0,0.0,0.0,7586.85,0.0,7586.85,23118.6,3979.16,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,64493,,NIFTY,,2026-11-23,2026-11-23,25900.0,CE,NIFTY26NOV25900CE,0.0,0.0,0.0,345.7,0.0,345.7,23118.6,53.35,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,64456,,NIFTY,,2026-11-23,2026-11-23,25300.0,CE,NIFTY26NOV25300CE,0.0,0.0,0.0,532.0,0.0,532.0,23118.6,108.12,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,64429,,NIFTY,,2026-11-23,2026-11-23,24800.0,CE,NIFTY26NOV24800CE,106.05,106.45,78.85,82.2,80.05,103.5,23118.6,82.2,81900,20995,1892,3060895734.0,1113,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,64409,,NIFTY,,2026-11-23,2026-11-23,24300.0,CE,NIFTY26NOV24300CE,220.0,224.9,158.2,163.55,159.45,213.45,23118.6,163.55,57915,-9035,1067,1697649684.25,606,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,64268,,NIFTY,,2026-11-23,2026-11-23,22300.0,CE,NIFTY26NOV22300CE,1286.5,1286.5,1286.5,1286.5,1286.5,2456.95,23118.6,1286.5,195,195,3,4599367.5,1,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,64236,,NIFTY,,2026-11-23,2026-11-23,21950.0,CE,NIFTY26NOV21950CE,0.0,0.0,0.0,2769.65,0.0,2769.65,23118.6,1579.69,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,51508,,NIFTY,,2026-10-27,2026-10-27,26450.0,CE,NIFTY26OCT26450CE,0.0,0.0,0.0,8.15,8.15,8.15,23118.6,4.14,520,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,51422,,NIFTY,,2026-10-27,2026-10-27,24600.0,CE,NIFTY26OCT24600CE,65.6,66.0,43.5,45.85,43.65,64.0,23118.6,45.85,350675,29445,12040,19292854171.5,6253,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,51398,,NIFTY,,2026-10-27,2026-10-27,24100.0,CE,NIFTY26OCT24100CE,183.0,183.0,105.4,110.25,107.25,161.9,23118.6,110.25,401505,43160,6091,9592194306.5,3767,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,51378,,NIFTY,,2026-10-27,2026-10-27,23650.0,CE,NIFTY26OCT23650CE,341.2,342.55,227.45,238.0,238.65,339.6,23118.6,238.0,27690,6500,516,802496578.0,327,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,51362,,NIFTY,,2026-10-27,2026-10-27,23250.0,CE,NIFTY26OCT23250CE,571.55,579.65,413.6,430.45,422.6,574.55,23118.6,430.45,9035,6110,277,426784946.25,198,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,51338,,NIFTY,,2026-10-27,2026-10-27,22650.0,CE,NIFTY26OCT22650CE,0.0,0.0,0.0,1882.95,0.0,1882.95,23118.6,871.47,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,51306,,NIFTY,,2026-10-27,2026-10-27,21950.0,CE,NIFTY26OCT21950CE,0.0,0.0,0.0,2463.7,0.0,2463.7,23118.6,1412.24,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,51298,,NIFTY,,2026-10-27,2026-10-27,21800.0,CE,NIFTY26OCT21800CE,0.0,0.0,0.0,2595.5,0.0,2595.5,23118.6,1541.89,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,44740,,NIFTY,,2026-10-13,2026-10-13,24350.0,CE,NIFTY26O1324350CE,0.0,0.0,0.0,236.65,0.0,236.65,23118.6,75.64,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,44662,,NIFTY,,2026-10-13,2026-10-13,23450.0,CE,NIFTY26O1323450CE,343.0,343.0,237.0,237.55,237.0,366.6,23118.6,237.55,3705,2925,57,87929175.75,26,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,44582,,NIFTY,,2026-10-13,2026-10-13,22050.0,CE,NIFTY26O1322050CE,0.0,0.0,0.0,1739.4,0.0,1739.4,23118.6,1226.76,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,44570,,NIFTY,,2026-10-13,2026-10-13,21950.0,CE,NIFTY26O1321950CE,0.0,0.0,0.0,1832.65,0.0,1832.65,23118.6,1314.9,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,44562,,NIFTY,,2026-10-13,2026-10-13,21750.0,CE,NIFTY26O1321750CE,0.0,0.0,0.0,2022.25,0.0,2022.25,23118.6,1496.55,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,40875,,NIFTY,,2026-10-06,2026-10-06,25250.0,CE,NIFTY26O0625250CE,5.4,8.0,5.4,6.65,6.45,8.8,23118.6,6.65,2730,260,23,37759078.5,8,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,40867,,NIFTY,,2026-10-06,2026-10-06,25050.0,CE,NIFTY26O0625050CE,8.65,11.0,6.1,7.6,6.35,175.2,23118.6,7.6,2275,2275,264,430012043.5,89,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,40861,,NIFTY,,2026-10-06,2026-10-06,24900.0,CE,NIFTY26O0624900CE,12.15,19.15,8.0,9.1,8.3,13.7,23118.6,9.1,8775,6955,307,497126750.25,154,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDF,48704,,NIFTY,,2026-10-27,2026-10-27,,,NIFTY26OCTFUT,23788.0,23788.0,23273.6,23332.0,23336.0,23586.6,23118.6,23332.0,3263000,122980,9366,14254217074.5,6072,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,40779,,NIFTY,,2026-10-06,2026-10-06,23750.0,CE,NIFTY26O0623750CE,159.9,160.35,82.45,89.55,88.1,166.8,23118.6,89.55,10660,3120,397,616103969.0,317,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,40765,,NIFTY,,2026-10-06,2026-10-06,23600.0,CE,NIFTY26O0623600CE,233.95,234.75,123.65,132.95,131.5,229.6,23118.6,132.95,43875,9620,1717,2652817830.0,1229,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,40721,,NIFTY,,2026-10-06,2026-10-06,22900.0,CE,NIFTY26O0622900CE,0.0,0.0,0.0,1367.45,0.0,1367.45,23118.6,517.9,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,40697,,NIFTY,,2026-10-06,2026-10-06,22500.0,CE,NIFTY26O0622500CE,0.0,0.0,0.0,1723.05,0.0,1723.05,23118.6,799.7,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,40687,,NIFTY,,2026-10-06,2026-10-06,22400.0,CE,NIFTY26O0622400CE,0.0,0.0,0.0,1815.55,0.0,1815.55,23118.6,879.31,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,40682,,NIFTY,,2026-10-06,2026-10-06,22350.0,CE,NIFTY26O0622350CE,0.0,0.0,0.0,1862.2,0.0,1862.2,23118.6,920.29,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,40679,,NIFTY,,2026-10-06,2026-10-06,22300.0,CE,NIFTY26O0622300CE,0.0,0.0,0.0,1909.15,0.0,1909.15,23118.6,962.01,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,40671,,NIFTY,,2026-10-06,2026-10-06,22100.0,CE,NIFTY26O0622100CE,0.0,0.0,0.0,2099.1,0.0,2099.1,23118.6,1135.44,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,74432,,NIFTY,,2026-09-29,2026-09-29,25950.0,CE,NIFTY26SEP25950CE,3.9,3.9,2.65,3.05,3.05,3.9,23118.6,0.03,10790,0,14,23617304.75,7,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,74107,,NIFTY,,2026-09-29,2026-09-29,24300.0,CE,NIFTY26SEP24300CE,27.85,27.85,10.6,12.2,10.9,24.3,23118.6,12.2,4210245,-274625,45329,71645471218.75,25380,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,73906,,NIFTY,,2026-09-29,2026-09-29,23100.0,CE,NIFTY26SEP23100CE,527.45,527.45,280.95,307.5,307.0,494.3,23118.6,307.5,162565,101075,8173,12450135366.5,5823,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,47285,,NIFTY,,2026-09-15,2026-09-15,23200.0,CE,NIFTY2691523200CE,379.85,379.85,0.05,11.4,0.05,280.2,23118.6,23118.6,16571165,15409810,10750950,16239373995325.0,3170645,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,47301,,NIFTY,,2026-09-15,2026-09-15,23600.0,CE,NIFTY2691523600CE,45.0,47.95,0.05,0.95,0.05,37.0,23118.6,23118.6,8983845,1080950,7762545,11910734571638.5,1399860,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,47315,,NIFTY,,2026-09-15,2026-09-15,23900.0,CE,NIFTY2691523900CE,1.7,2.45,0.05,0.25,0.05,4.85,23118.6,23118.6,6235060,-669565,2434418,3782014776234.5,490000,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,47339,,NIFTY,,2026-09-15,2026-09-15,24500.0,CE,NIFTY2691524500CE,0.55,0.95,0.05,0.25,0.05,1.05,23118.6,23118.6,9356880,-756730,1071223,1705952940282.5,131157,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,47395,,NIFTY,,2026-09-15,2026-09-15,25600.0,CE,NIFTY2691525600CE,0.35,0.35,0.05,0.1,0.05,0.35,23118.6,23118.6,196560,-285025,23266,38714953514.25,5954,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,56821,,NIFTY,,2026-09-22,2026-09-22,22200.0,CE,NIFTY2692222200CE,1150.0,1160.0,985.0,988.55,1011.05,1210.0,23118.6,988.55,2210,2145,36,54454156.25,31,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,56939,,NIFTY,,2026-09-22,2026-09-22,22950.0,CE,NIFTY2692222950CE,565.0,565.0,300.25,330.7,326.25,568.75,23118.6,330.7,22815,20020,1554,2353494864.5,1174,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,56983,,NIFTY,,2026-09-22,2026-09-22,23250.0,CE,NIFTY2692223250CE,353.55,364.75,124.1,141.2,140.25,318.55,23118.6,141.2,1740440,1634165,106419,161952654929.0,57052,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,57084,,NIFTY,,2026-09-22,2026-09-22,23800.0,CE,NIFTY2692223800CE,64.95,70.0,10.8,12.85,11.0,53.45,23118.6,12.85,4165785,2009280,342917,531007226545.25,151265,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,57251,,NIFTY,,2026-09-22,2026-09-22,24100.0,CE,NIFTY2692224100CE,25.0,25.0,4.05,5.35,4.15,14.9,23118.6,5.35,3290365,1950000,232790,364771809746.5,88504,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,57734,,NIFTY,,2026-09-22,2026-09-22,24800.0,CE,NIFTY2692224800CE,2.75,2.95,1.25,1.4,1.3,2.8,23118.6,1.4,3156985,1621490,201815,325355084915.25,54179,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,57796,,NIFTY,,2026-09-22,2026-09-22,25000.0,CE,NIFTY2692225000CE,2.25,2.65,1.05,1.2,1.15,2.4,23118.6,1.2,7803120,3700190,467906,760404476399.75,89946,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,55293,,NIFTY,,2026-09-29,2026-09-29,34500.0,PE,NIFTY26SEP34500PE,0.0,0.0,0.0,7064.95,0.0,7064.95,23118.6,11303.68,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,74439,,NIFTY,,2026-09-29,2026-09-29,26050.0,PE,NIFTY26SEP26050PE,0.0,0.0,0.0,1710.0,1710.0,1710.0,23118.6,2872.73,260,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,65905,,NIFTY,,2026-09-29,2026-09-29,26000.0,PE,NIFTY26SEP26000PE,2477.7,2811.3,2463.9,2764.6,2771.5,2509.5,23118.6,2764.6,1992220,-15535,797,1482748754.5,698,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,74406,,NIFTY,,2026-09-29,2026-09-29,25550.0,PE,NIFTY26SEP25550PE,0.0,0.0,0.0,1770.0,1770.0,1770.0,23118.6,2374.02,390,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,74387,,NIFTY,,2026-09-29,2026-09-29,25300.0,PE,NIFTY26SEP25300PE,1875.0,2075.0,1875.0,2075.0,2075.0,1790.0,23118.6,2075.0,29835,-130,5,8865697.75,4,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,74367,,NIFTY,,2026-09-29,2026-09-29,25050.0,PE,NIFTY26SEP25050PE,0.0,0.0,0.0,1464.65,1464.65,1464.65,23118.6,1876.47,3900,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,74360,,NIFTY,,2026-09-29,2026-09-29,24850.0,PE,NIFTY26SEP24850PE,0.0,0.0,0.0,1375.0,1375.0,1375.0,23118.6,1678.66,13845,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,73905,,NIFTY,,2026-09-29,2026-09-29,23050.0,PE,NIFTY26SEP23050PE,71.8,185.0,71.05,165.8,164.8,93.55,23118.6,165.8,155545,-13260,6812,10263799403.0,5082,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,73882,,NIFTY,,2026-09-29,2026-09-29,22400.0,PE,NIFTY26SEP22400PE,17.0,46.75,17.0,42.95,42.45,28.75,23118.6,42.95,421915,181675,17347,25296767869.75,10807,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,57229,,NIFTY,,2026-09-22,2026-09-22,24050.0,PE,NIFTY2692224050PE,553.7,894.4,553.7,857.8,873.5,587.7,23118.6,857.8,24570,13650,473,760998803.5,361,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,57154,,NIFTY,,2026-09-22,2026-09-22,24000.0,PE,NIFTY2692224000PE,496.9,852.7,496.9,806.25,806.65,557.35,23118.6,806.25,1246765,444340,24866,39930754880.25,17450,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,56966,,NIFTY,,2026-09-22,2026-09-22,23050.0,PE,NIFTY2692223050PE,40.05,130.75,40.0,115.4,114.4,63.8,23118.6,115.4,788905,487695,83519,125602513276.5,53097,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,56728,,NIFTY,,2026-09-22,2026-09-22,22000.0,PE,NIFTY2692222000PE,9.0,9.5,4.65,7.65,7.0,10.95,23118.6,7.65,4624815,2651350,198565,284035107768.75,51382,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,56722,,NIFTY,,2026-09-22,2026-09-22,21950.0,PE,NIFTY2692221950PE,9.9,9.9,4.45,7.25,6.3,10.3,23118.6,7.25,106470,44460,14289,20392923690.75,7604,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,47442,,NIFTY,,2026-09-15,2026-09-15,26200.0,PE,NIFTY2691526200PE,0.0,0.0,0.0,1647.25,0.0,1647.25,23118.6,23118.6,0,0,0,0.0,0,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,47432,,NIFTY,,2026-09-15,2026-09-15,26000.0,PE,NIFTY2691526000PE,2510.0,2895.0,2505.4,2859.25,2876.2,2553.2,23118.6,23118.6,21645,-38415,749,1393254850.0,440,F1,65,,,,,
2026-09-15,2026-09-15,FO,NSE,IDO,47384,,NIFTY,,2026-09-15,2026-09-15,25350.0,PE,NIFTY2691525350PE,0.0,0.0,0.0,956.1,0.0,956.1,23118.6,23118.6,0,0,0,0.0,0,F1,65,,,,,
