TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-18,2026-06-18,FO,NSE,IDO,56173,,NIFTY,,2026-06-23,2026-06-23,21350.0,CE,NIFTY2662321350CE,0.0,0.0,0.0,2399.55,0.0,2399.55,24168.0,2836.05,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,56186,,NIFTY,,2026-06-23,2026-06-23,21550.0,CE,NIFTY2662321550CE,0.0,0.0,0.0,2207.0,0.0,2207.0,24168.0,2636.2,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,56194,,NIFTY,,2026-06-23,2026-06-23,21700.0,CE,NIFTY2662321700CE,0.0,0.0,0.0,2064.4,0.0,2064.4,24168.0,2486.3,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,56298,,NIFTY,,2026-06-23,2026-06-23,23300.0,CE,NIFTY2662323300CE,804.0,892.8,722.6,859.75,887.0,783.35,24168.0,859.75,347490,-85150,2222,3481185509.75,1565,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,56388,,NIFTY,,2026-06-23,2026-06-23,24350.0,CE,NIFTY2662324350CE,48.0,54.95,30.0,47.4,54.0,52.3,24168.0,47.4,2027155,925535,514216,815215448206.25,240968,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,56438,,NIFTY,,2026-06-23,2026-06-23,25150.0,CE,NIFTY2662325150CE,2.4,2.95,1.4,1.7,1.6,2.8,24168.0,1.7,547495,22165,73403,120005401854.0,16308,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,56476,,NIFTY,,2026-06-23,2026-06-23,25750.0,CE,NIFTY2662325750CE,0.95,1.3,0.7,0.75,0.7,1.0,24168.0,0.75,380575,-37895,13996,23426682981.0,2461,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,79404,,NIFTY,,2026-06-30,2026-06-30,20600.0,CE,NIFTY26JUN20600CE,0.0,0.0,0.0,2656.0,2656.0,2656.0,24168.0,3609.7,520,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,57398,,NIFTY,,2026-07-21,2026-07-21,25100.0,CE,NIFTY2672125100CE,0.0,0.0,0.0,176.0,0.0,176.0,24168.0,208.0,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,57430,,NIFTY,,2026-07-21,2026-07-21,25500.0,CE,NIFTY2672125500CE,0.0,0.0,0.0,103.65,0.0,103.65,24168.0,123.2,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,57450,,NIFTY,,2026-07-21,2026-07-21,25850.0,CE,NIFTY2672125850CE,0.0,0.0,0.0,62.4,0.0,62.4,24168.0,74.3,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,63883,,NIFTY,,2026-07-28,2026-07-28,22700.0,CE,NIFTY26JUL22700CE,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,24168.0,1702.5,5655,-520,8,12584000.0,5,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,63899,,NIFTY,,2026-07-28,2026-07-28,23100.0,CE,NIFTY26JUL23100CE,1188.2,1209.5,1169.55,1209.5,1209.5,1165.0,24168.0,1364.35,26780,325,25,39462299.5,19,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,63941,,NIFTY,,2026-07-28,2026-07-28,24050.0,CE,NIFTY26JUL24050CE,481.8,530.5,450.0,518.3,529.85,478.3,24168.0,518.3,19500,-6565,780,1243806889.0,507,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,63951,,NIFTY,,2026-07-28,2026-07-28,24300.0,CE,NIFTY26JUL24300CE,345.0,387.0,322.6,381.05,386.05,344.1,24168.0,381.05,315640,97435,6434,10311715719.5,4452,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,63955,,NIFTY,,2026-07-28,2026-07-28,24400.0,CE,NIFTY26JUL24400CE,301.15,336.6,278.25,331.25,336.0,297.05,24168.0,331.25,168415,18460,2924,4696349788.0,2113,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,63983,,NIFTY,,2026-07-28,2026-07-28,25100.0,CE,NIFTY26JUL25100CE,89.9,106.5,85.4,102.45,106.5,87.05,24168.0,102.45,147810,26000,4912,8043813397.75,3853,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,64015,,NIFTY,,2026-07-28,2026-07-28,25800.0,CE,NIFTY26JUL25800CE,24.95,27.45,22.9,26.1,25.65,23.75,24168.0,26.1,84175,6240,1188,1994194822.75,705,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,64043,,NIFTY,,2026-07-28,2026-07-28,26250.0,CE,NIFTY26JUL26250CE,0.0,0.0,0.0,234.25,0.0,234.25,24168.0,61.65,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,61154,,NIFTY,,2026-08-25,2026-08-25,21250.0,CE,NIFTY26AUG21250CE,0.0,0.0,0.0,3030.3,0.0,3030.3,24168.0,3197.3,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,61175,,NIFTY,,2026-08-25,2026-08-25,21400.0,CE,NIFTY26AUG21400CE,0.0,0.0,0.0,2893.4,0.0,2893.4,24168.0,3054.3,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,61211,,NIFTY,,2026-08-25,2026-08-25,21500.0,CE,NIFTY26AUG21500CE,0.0,0.0,0.0,1900.0,1900.0,1900.0,24168.0,2959.55,130,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,61354,,NIFTY,,2026-08-25,2026-08-25,22050.0,CE,NIFTY26AUG22050CE,0.0,0.0,0.0,2323.1,0.0,2323.1,24168.0,2450.7,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,61364,,NIFTY,,2026-08-25,2026-08-25,22150.0,CE,NIFTY26AUG22150CE,0.0,0.0,0.0,1664.95,1664.95,1664.95,24168.0,2360.95,65,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,61376,,NIFTY,,2026-08-25,2026-08-25,22300.0,CE,NIFTY26AUG22300CE,0.0,0.0,0.0,1755.0,1755.0,1755.0,24168.0,2228.2,65,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,61532,,NIFTY,,2026-08-25,2026-08-25,23750.0,CE,NIFTY26AUG23750CE,0.0,0.0,0.0,820.55,820.55,820.55,24168.0,1114.9,650,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,61534,,NIFTY,,2026-08-25,2026-08-25,23800.0,CE,NIFTY26AUG23800CE,774.25,893.4,774.25,877.05,883.4,818.5,24168.0,877.05,21905,65,81,129679686.5,53,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,55280,,NIFTY,,2026-09-29,2026-09-29,16500.0,CE,NIFTY26SEP16500CE,0.0,0.0,0.0,10168.85,0.0,10168.85,24168.0,7973.85,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,62066,,NIFTY,,2026-08-25,2026-08-25,26300.0,CE,NIFTY26AUG26300CE,87.45,87.45,53.0,70.25,53.0,206.75,24168.0,70.25,65,65,2,3428129.25,2,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,62045,,NIFTY,,2026-08-25,2026-08-25,26100.0,CE,NIFTY26AUG26100CE,0.0,0.0,0.0,241.7,0.0,241.7,24168.0,196.15,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,62043,,NIFTY,,2026-08-25,2026-08-25,26050.0,CE,NIFTY26AUG26050CE,0.0,0.0,0.0,251.15,0.0,251.15,24168.0,205.3,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,62036,,NIFTY,,2026-08-25,2026-08-25,25950.0,CE,NIFTY26AUG25950CE,0.0,0.0,0.0,270.95,0.0,270.95,24168.0,224.65,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,61979,,NIFTY,,2026-08-25,2026-08-25,25600.0,CE,NIFTY26AUG25600CE,98.8,111.9,96.65,108.35,109.45,97.15,24168.0,108.35,279305,7995,623,1040821596.75,356,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,61402,,NIFTY,,2026-08-25,2026-08-25,22600.0,PE,NIFTY26AUG22600PE,96.05,98.65,81.0,83.3,82.0,101.1,24168.0,83.3,66235,49920,1955,2883178070.5,1155,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,61400,,NIFTY,,2026-08-25,2026-08-25,22550.0,PE,NIFTY26AUG22550PE,92.2,97.3,76.4,77.65,76.4,94.7,24168.0,77.65,6110,650,73,107398229.25,54,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,64026,,NIFTY,,2026-07-28,2026-07-28,26000.0,PE,NIFTY26JUL26000PE,1793.25,1839.7,1676.85,1687.2,1683.0,1796.55,24168.0,1687.2,386815,61230,1140,2056306752.5,960,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,64011,,NIFTY,,2026-07-28,2026-07-28,25700.0,PE,NIFTY26JUL25700PE,0.0,0.0,0.0,2100.0,2100.0,2100.0,24168.0,1474.55,65,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,63994,,NIFTY,,2026-07-28,2026-07-28,25300.0,PE,NIFTY26JUL25300PE,1145.0,1170.0,1145.0,1170.0,1170.0,1176.3,24168.0,1157.75,2860,0,3,5158400.0,2,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,63952,,NIFTY,,2026-07-28,2026-07-28,24300.0,PE,NIFTY26JUL24300PE,422.2,470.05,375.2,384.1,376.3,446.85,24168.0,384.1,105170,30615,2008,3225540776.25,1497,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,63942,,NIFTY,,2026-07-28,2026-07-28,24050.0,PE,NIFTY26JUL24050PE,323.7,350.85,271.25,278.45,271.25,334.6,24168.0,278.45,21385,2275,527,834474855.5,406,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,63830,,NIFTY,,2026-07-28,2026-07-28,21450.0,PE,NIFTY26JUL21450PE,12.2,14.7,12.2,14.3,14.65,17.95,24168.0,14.3,2600,-1040,32,44645731.0,16,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,63812,,NIFTY,,2026-07-28,2026-07-28,21100.0,PE,NIFTY26JUL21100PE,13.05,13.05,11.5,12.35,12.8,13.0,24168.0,12.35,527735,23985,2740,3760068529.75,1370,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,57435,,NIFTY,,2026-07-21,2026-07-21,25600.0,PE,NIFTY2672125600PE,0.0,0.0,0.0,1550.1,0.0,1550.1,24168.0,1386.15,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,57433,,NIFTY,,2026-07-21,2026-07-21,25550.0,PE,NIFTY2672125550PE,0.0,0.0,0.0,1507.0,0.0,1507.0,24168.0,1344.25,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,57397,,NIFTY,,2026-07-21,2026-07-21,25050.0,PE,NIFTY2672125050PE,0.0,0.0,0.0,1100.65,0.0,1100.65,24168.0,953.5,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,57351,,NIFTY,,2026-07-21,2026-07-21,24250.0,PE,NIFTY2672124250PE,384.0,395.45,351.05,351.05,351.05,574.1,24168.0,466.3,1430,1430,38,60813220.0,15,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,57320,,NIFTY,,2026-07-21,2026-07-21,23500.0,PE,NIFTY2672123500PE,0.0,0.0,0.0,252.1,0.0,252.1,24168.0,188.85,0,0,0,0.0,0,F1,65,,,,,
2026-06-18,2026-06-18,FO,NSE,IDO,55603,,NIFTY,,2029-12-24,2029-12-24,22500.0,PE,NIFTY29DEC22500PE,0.0,0.0,0.0,225.7,0.0,225.7,24168.0,612.55,0,0,0,0.0,0,F1,65,,,,,
